Date,AAPL,GOOG,IBM,MSFT
2010-07-23,33.99738,244.78562799999997,110.879496,21.784213
2010-07-26,33.911061,244.241183,110.905405,22.028979999999997
2010-07-27,34.53885,246.069357,111.09541599999999,22.079621
2010-07-28,34.130784999999996,241.933484,110.922669,21.902376999999998
2010-07-29,33.758036,242.253162,110.56857,21.969898999999998
2010-07-30,33.645558,242.18323700000002,110.89676000000001,21.784213
2010-08-02,34.247188,244.960454,112.93505,22.223105
2010-08-03,34.257652,244.67075,112.59821399999998,22.079621
2010-08-04,34.394982,252.907519,113.37553600000001,21.716691
2010-08-05,34.227571000000005,253.79664300000002,113.859196,21.412844
2010-08-06,34.017001,249.860567,112.95652,21.564767
2010-08-09,34.234109000000004,252.42300699999998,114.570929,21.615409
2010-08-10,33.928062,251.603822,114.432052,21.159637
2010-08-11,32.722184999999996,245.624795,112.687454,20.982393
2010-08-12,32.931449,245.75965499999998,111.359474,20.670104000000002
2010-08-13,32.579623,242.932482,110.98625,20.594142
2010-08-16,32.388673,242.552857,110.899449,20.678544
2010-08-17,32.954992,245.015398,111.489663,20.967043
2010-08-18,33.098859999999995,240.834572,112.305549,21.060381
2010-08-19,32.681641,233.751644,111.880243,20.737942
2010-08-20,32.650251000000004,230.779619,110.665102,20.559751000000002
2010-08-23,32.148019,231.80358900000002,109.771103,20.602179
2010-08-24,31.380287,225.46992200000003,108.408403,20.398533
2010-08-25,31.767421999999996,227.08330499999997,108.729545,20.449444
2010-08-26,31.426061999999998,225.26512200000002,106.568322,20.211856
2010-08-27,31.601321000000002,229.186204,108.260851,20.305195
2010-08-30,31.716414,226.119268,107.10646100000001,20.059122
2010-08-31,31.794890000000002,224.785598,106.87210800000001,19.914872
2010-09-01,32.740496,229.93546400000002,109.163526,20.279738000000002
2010-09-02,32.981147,231.359042,108.529917,20.313679999999998
2010-09-03,33.844358,234.91549300000003,110.734541,20.610664
2010-09-07,33.718801,231.968423,109.319759,20.330648999999998
2010-09-08,34.387134,235.05534100000003,109.432598,20.305195
2010-09-09,34.406752000000004,237.852555,109.675626,20.373077
2010-09-10,34.451221000000004,237.832573,111.090401,20.237313
2010-09-13,34.925985,240.89452000000003,112.496502,21.306454000000002
2010-09-14,35.05939,239.975437,111.83685600000001,21.238572
2010-09-15,35.341894,240.080339,112.34026200000001,21.314939000000003
2010-09-16,36.172406,240.290127,112.54857700000001,21.493129
2010-09-17,36.015459,244.83059599999999,112.999921,21.399791
2010-09-20,37.043465999999995,253.88655,114.38865200000001,21.577982000000002
2010-09-21,37.114090000000004,256.473961,114.55356599999999,21.340394
2010-09-22,37.634633,257.742696,115.065674,20.882192
2010-09-23,37.787655,256.483953,114.2845,20.729457
2010-09-24,38.232338,263.382078,116.40232900000001,21.026441000000002
2010-09-27,38.080622999999996,264.940516,116.871022,20.984014000000002
2010-09-28,37.518229999999996,263.32212999999996,117.07933799999999,20.941588
2010-09-29,37.584932,263.581875,117.59143200000001,20.788853
2010-09-30,37.111474,262.632833,116.428367,20.780368
2010-10-01,36.950604999999996,262.547914,117.730309,20.68703
2010-10-04,36.443141,260.914533,117.39180400000001,20.288224
2010-10-05,37.790271000000004,268.846604,119.483595,20.661575
2010-10-06,37.82297,266.908555,119.639822,20.729457
2010-10-07,37.826892,264.74072,120.403632,20.81431
2010-10-08,38.461220000000004,267.907538,120.516471,20.84825
2010-10-11,38.629940000000005,269.151302,121.219518,20.865221
2010-10-12,39.045849,270.425025,121.384433,21.068866
2010-10-13,39.255113,271.37908500000003,121.83576399999998,21.501614
2010-10-14,39.538924,270.195269,122.81656399999999,21.408276
2010-10-15,41.164636,300.425093,122.43465900000001,21.67132
2010-10-18,41.591008,308.546984,123.970955,21.908905999999998
2010-10-19,40.477992,303.61192400000004,119.80473700000002,21.297969000000002
2010-10-20,40.614012,303.686837,120.707424,21.476157999999998
2010-10-21,40.481916999999996,305.689822,121.36707,21.569496
2010-10-22,40.213798,305.959573,121.22819299999999,21.535554
2010-10-25,40.392979,307.942576,121.375745,21.374336
2010-10-26,40.289654,308.991531,122.09615500000001,21.976788
2010-10-27,40.260884000000004,307.927611,122.755801,22.104066
2010-10-28,39.922137,308.98155499999996,122.295782,22.299228
2010-10-29,39.364975,306.543968,124.63928899999999,22.630152
2010-11-01,39.7835,307.19333,124.39626100000001,22.867739
2010-11-02,40.460991,307.493041,124.847591,23.241089000000002
2010-11-03,40.910906,309.78074100000003,125.13401999999999,22.935620999999998
2010-11-04,41.626324,311.823723,127.408075,23.028958
2010-11-05,41.477224,312.228304,127.52091499999999,22.782887
2010-11-08,41.6721,313.072475,127.686567,22.748945000000003
2010-11-09,41.339894,312.098432,127.407579,22.867739
2010-11-10,41.594934,311.12940699999996,127.765028,22.859254
2010-11-11,41.414444,308.287239,126.788582,22.638637
2010-11-12,40.287039,301.344176,125.315219,22.290742
2010-11-15,40.157559,297.438058,125.22803200000001,22.231346
2010-11-16,39.444757,291.56892,124.00749099999999,22.034983999999998
2010-11-17,39.302195000000005,291.484001,123.75465600000001,21.830087
2010-11-18,40.339356,297.982518,125.85574299999999,22.060596
2010-11-19,40.117016,295.120398,126.4573,21.932536
2010-11-22,40.984146,295.31517599999995,126.75371499999999,21.966685000000002
2010-11-23,40.378593,291.214281,124.82699,21.445906
2010-11-24,41.172483,297.18832000000003,127.119877,21.65934
2010-11-26,41.198642,294.70581,125.4547,21.556891
2010-11-29,41.443218,290.764746,124.574168,21.608114999999998
2010-11-30,40.695104,277.577891,123.327474,21.565428
2010-12-01,41.381747999999995,281.893579,125.899336,22.231345
2010-12-02,41.610628999999996,285.624871,126.570627,22.957020999999997
2010-12-03,41.517768,286.21428399999996,126.745001,23.068008
2010-12-06,41.872207,288.891602,126.40499299999999,22.914335
2010-12-07,41.618477,293.277214,125.559327,22.939947
2010-12-08,41.984685,294.975531,126.396266,23.247292
2010-12-09,41.821199,295.45505499999996,125.803436,23.119232
2010-12-10,41.92583,295.80969500000003,126.25678500000001,23.341204
2010-12-13,42.071008,297.013494,125.785995,23.264367
2010-12-14,41.890518,297.158361,127.12860400000001,23.580251
2010-12-15,41.899671000000005,294.85566600000004,126.169598,23.776611
2010-12-16,42.016075,295.559957,126.02139,23.896133
2010-12-17,41.932371,295.105404,126.413706,23.819297
2010-12-20,42.141632,297.233273,125.98651000000001,23.74246
2010-12-21,42.401903000000004,301.234286,127.058857,23.964432000000002
2010-12-22,42.527460999999995,302.44307299999997,127.24193100000001,24.066882
2010-12-23,42.323432000000004,301.813693,127.189624,24.160792
2010-12-27,42.464684000000005,300.88962200000003,126.710121,23.964432000000002
2010-12-28,42.568008,299.161346,127.032703,23.913209
2010-12-29,42.544465,300.200325,127.738874,23.879057999999997
2010-12-30,42.331278999999995,299.131387,127.869642,23.776611
2010-12-31,42.187411,296.688813,127.948102,23.827834
2011-01-03,43.104243,301.873641,128.57581299999998,23.887596
2011-01-04,43.329202,300.75975,128.715307,23.981507999999998
2011-01-05,43.683640000000004,304.23129700000004,128.200937,23.904671
2011-01-06,43.648325,306.44408500000003,129.60456499999998,24.604736
2011-01-07,43.960913,307.912617,128.968128,24.416914000000002
2011-01-10,44.788809,306.798725,128.715307,24.092493
2011-01-11,44.682869000000004,307.697825,128.401451,23.998583
2011-01-12,45.046465000000005,308.127408,129.988168,24.374226
2011-01-13,45.211259999999996,308.03750099999996,129.74406000000002,24.066882
2011-01-14,45.577467999999996,311.778769,130.772799,24.160792
2011-01-18,44.55339,319.496049,131.339476,24.468138
2011-01-19,44.316660999999996,315.559972,135.73345,24.305927
2011-01-20,43.510998,313.072475,135.82935,24.20348
2011-01-21,42.731493,305.609921,135.567802,23.921746
2011-01-24,44.134862,305.235299,139.168417,24.229091
2011-01-25,44.651478999999995,309.64588100000003,140.746407,24.288854
2011-01-26,44.971915,307.942576,140.397671,24.570587
2011-01-27,44.888208,308.087443,140.423838,24.647423999999997
2011-01-28,43.958296999999995,300.19530699999996,138.802255,23.691236
2011-01-31,44.379438,299.880632,141.234623,23.674160999999998
2011-02-01,45.126247,305.21531600000003,142.594658,23.896133
2011-02-02,45.033386,305.69484,142.36799,23.853447
2011-02-03,44.918292,304.770739,142.56850500000002,23.605862
2011-02-04,45.318506,305.18532700000003,142.978261,23.708312
2011-02-07,46.022151,306.83869100000004,143.693158,24.075419
2011-02-08,46.456375,308.881641,145.338657,24.143718
2011-02-09,46.843509999999995,307.942576,144.11327,23.879057999999997
2011-02-10,46.370052,307.912617,143.623121,23.477802
2011-02-11,46.672177000000005,311.9386,143.413065,23.264367
2011-02-14,46.976915000000005,313.761772,142.86164,23.247292
2011-02-15,47.071085,311.763774,142.529033,23.152826
2011-02-16,47.493532,311.798721,143.019182,23.204354000000002
2011-02-17,46.861821,312.31821099999996,143.75441999999998,23.367522
2011-02-18,45.849513,314.72580800000003,144.279574,23.238705
2011-02-22,44.286577,304.800728,141.750043,22.835077
2011-02-23,44.811042,305.355165,140.20081000000002,22.835077
2011-02-24,44.845048,304.106413,140.71723,22.989658
2011-02-25,45.535618,304.715809,142.038884,22.800725
2011-02-28,46.196103,306.394144,141.688781,22.826489000000002
2011-03-01,45.686023999999996,300.080429,140.017011,22.465799
2011-03-02,46.053542,300.09542400000004,140.183315,22.397097
2011-03-03,47.026616,304.476047,143.08920600000002,22.500151000000002
2011-03-04,47.084161,300.01050499999997,141.645015,22.285455
2011-03-07,46.477298,295.534986,139.981993,22.087934
2011-03-08,46.529615,295.859637,142.038884,22.251103
2011-03-09,46.099317,295.589916,145.17235300000002,22.233926999999998
2011-03-10,45.340739,289.860627,141.811318,21.821710999999997
2011-03-11,46.03654,288.067414,142.170169,22.053583
2011-03-14,46.241879,284.71077599999995,141.259894,22.062171
2011-03-15,45.17856,284.49598399999996,139.185507,21.804535
2011-03-16,43.161791,278.272207,133.916375,21.289266
2011-03-17,43.767344,280.400077,134.949188,21.280676999999997
2011-03-18,43.248111,280.250221,136.445906,21.297852
2011-03-21,44.376822,287.96254300000004,138.01263400000002,21.753007999999998
2011-03-22,44.625324,288.372113,138.292727,21.727244
2011-03-23,44.362437,290.789717,139.63189,21.933354
2011-03-24,45.118399,293.15236,140.078273,22.165224
2011-03-25,45.977686,289.58092999999997,141.951351,22.002056
2011-03-28,45.833816999999996,287.39311200000003,141.24238400000002,21.821710999999997
2011-03-29,45.901826,290.574925,142.564051,21.890414
2011-03-30,45.597089000000004,290.62985499999996,143.194247,21.993468
2011-03-31,45.581394,293.087424,142.730355,21.804535
2011-04-01,45.064776,295.60491099999996,143.780677,21.881826
2011-04-04,44.624015,293.546965,143.763168,21.94194
2011-04-05,44.323199,284.26124100000004,143.535602,22.139461999999998
2011-04-06,44.212027,286.803698,143.579355,22.457210999999997
2011-04-07,44.217259000000006,289.710772,143.876957,22.500151000000002
2011-04-08,43.822277,288.791689,143.58811599999999,22.388507999999998
2011-04-11,43.265112,288.397084,143.500584,22.311218
2011-04-12,43.474376,285.020462,142.887897,22.019231
2011-04-13,43.962219,287.85265400000003,143.500584,22.010642999999998
2011-04-14,43.476991999999996,288.966515,144.393363,21.830299
2011-04-15,42.828276,265.08538300000004,145.478703,21.78736
2011-04-18,43.402442,263.15727999999996,145.242377,21.538312
2011-04-19,44.188485,260.504933,144.769723,21.598426999999997
2011-04-20,44.783578000000006,262.602843,144.200803,22.122286
2011-04-21,45.86782,262.288169,147.290506,21.916178
2011-04-25,46.169945,262.263198,146.756591,21.993468
2011-04-26,45.831202000000005,266.144315,147.474319,22.491563
2011-04-27,45.795885999999996,268.61186000000004,149.11981799999998,22.654730999999998
2011-04-28,45.351202,268.716731,149.47868200000002,22.938129999999997
2011-04-29,45.79327,271.77867799999996,149.303631,22.259691
2011-05-02,45.289732,269.01145299999996,150.677799,22.036407
2011-05-03,45.54085,266.678769,151.307994,22.165224
2011-05-04,45.72003,267.627841,149.338636,22.379920000000002
2011-05-05,45.351202,266.868589,147.44806200000002,22.14805
2011-05-06,45.339433,267.38309100000004,148.485497,22.216753
2011-05-09,45.462374,268.57189500000004,148.670132,22.1824
2011-05-10,45.704335,271.059392,149.795487,22.044995
2011-05-11,45.413983,267.45800299999996,149.0218,21.778772
2011-05-12,45.327659999999995,267.25820600000003,151.430771,21.74442
2011-05-13,44.533770000000004,264.51093399999996,149.391056,21.495373999999998
2011-05-16,43.592086,258.951482,148.459123,21.100332
2011-05-17,43.963529,264.965487,149.90098500000002,21.195418
2011-05-18,44.451372,264.640806,149.848236,21.342368
2011-05-19,44.537695,265.360092,149.980108,21.3683
2011-05-20,43.843204,261.753685,149.60206599999998,21.169485
2011-05-23,43.735954,258.93651800000004,147.931607,20.892873
2011-05-24,43.446912,258.871582,147.69423600000002,20.875584
2011-05-25,44.047233,259.575874,147.483227,20.910162
2011-05-26,43.814429,258.806646,146.982086,21.32508
2011-05-27,44.12963,260.19025800000003,147.263431,21.402877
2011-05-31,45.492455,264.246201,148.520659,21.61898
2011-06-01,45.189023,262.53790699999996,146.436995,21.117621
2011-06-02,45.266189000000004,263.766677,146.023778,20.936093
2011-06-03,44.918292,261.279179,145.109431,20.668125
2011-06-06,44.212027,260.270189,144.845673,20.754567
2011-06-07,43.427291,259.256181,143.91374,20.797787
2011-06-08,43.453449,259.326105,144.485204,20.694058
2011-06-09,43.355357,258.107342,144.92479699999998,20.711345
2011-06-10,42.624247,254.500935,143.465347,20.495242
2011-06-13,42.715798,252.11332000000002,143.45656,20.7805
2011-06-14,43.479608,253.931504,144.291783,20.936093
2011-06-15,42.735415,251.22421200000002,142.718048,20.521175
2011-06-16,42.527460999999995,249.935494,143.016968,20.745923
2011-06-17,41.886592,242.268141,144.573128,20.970670000000002
2011-06-20,41.240496,242.048362,145.083057,21.152196
2011-06-21,42.545772,246.25417400000003,146.138076,21.402877
2011-06-22,42.193948999999996,243.262151,145.663309,21.307791
2011-06-23,43.321354,239.87053500000002,146.050152,21.290502
2011-06-24,42.683102000000005,237.203209,145.127019,21.005246
2011-06-27,43.427291,241.15925299999998,147.368929,21.783219
2011-06-28,43.848434999999995,246.57883999999999,149.47018,22.301866
2011-06-29,43.688871999999996,248.536887,149.936147,22.146273
2011-06-30,43.902058000000004,252.93749300000002,150.82413200000002,22.474749
2011-07-01,44.894749,260.255195,153.452885,22.492038
2011-07-05,45.701719,265.954494,154.23535900000002,22.500682
2011-07-06,46.006456,267.41305,156.239912,22.760006
2011-07-07,46.717953,273.02743,155.15850600000002,23.140348
2011-07-08,47.046233,265.729727,155.167306,23.27001
2011-07-11,46.299428000000006,263.37709,153.848529,23.019329
2011-07-12,46.266728,266.738717,153.02209299999998,22.941533
2011-07-13,46.825199,268.861598,153.259477,23.019329
2011-07-14,46.792503,264.206235,153.18034,22.881023000000003
2011-07-15,47.727645,298.51201499999996,154.33207,23.148993
2011-07-18,48.889057,297.173325,154.103487,22.984754000000002
2011-07-19,49.287960999999996,300.974541,162.833797,23.805947
2011-07-20,50.602394,297.37814,161.46225800000002,23.391026999999998
2011-07-21,50.653405,303.192318,162.561239,23.425604999999997
2011-07-22,51.439448,308.806729,162.80741,23.797303
2011-07-25,52.11955,309.18135099999995,161.50621999999998,24.125779
2011-07-26,52.761728000000005,310.949593,160.829244,24.272729
2011-07-27,51.346587,303.30722599999996,159.440144,23.624419
2011-07-28,51.245878000000005,305.165344,159.835774,23.96154
2011-07-29,51.07062,301.543972,159.879736,23.684928
2011-08-01,51.890669,303.082428,158.912628,23.572554999999998
2011-08-02,50.865282,295.90459,156.538832,23.16628
2011-08-03,51.343971,300.285244,157.224595,23.27001
2011-08-04,49.355973,288.47202599999997,150.762582,22.422885
2011-08-05,48.865514000000005,289.231278,152.08135900000002,22.198137
2011-08-08,46.196103,272.737727,146.774453,21.160841
2011-08-09,48.916521,286.419069,150.650881,22.111696
2011-08-10,47.566776000000004,274.231229,143.524958,20.918806
2011-08-11,48.875977,280.784706,147.224785,21.774575
2011-08-12,49.306272,281.603875,148.52281599999998,21.696778
2011-08-15,50.145941,278.337143,152.752456,22.051187
2011-08-16,49.762728,269.23123300000003,151.20718300000001,22.051187
2011-08-17,49.757497,266.309134,151.419098,21.9642
2011-08-18,47.875439,252.188248,144.664052,21.459675
2011-08-19,46.564927000000004,245.21521,139.109892,20.920355999999998
2011-08-22,46.618551000000004,248.836597,140.38143300000002,20.859465
2011-08-23,48.862898,259.151279,145.096734,21.503168
2011-08-24,49.200334999999995,261.38405,147.251275,21.659745
2011-08-25,48.878593,259.760676,146.209325,21.372688
2011-08-26,50.168174,263.167287,149.35285,21.9642
2011-08-29,51.003918,269.27119799999997,152.425732,22.477423
2011-08-30,51.006534,270.080391,152.3286,22.816671
2011-08-31,50.331663,270.210264,151.798801,23.138523
2011-09-01,49.834662,265.984484,150.403638,22.799273
2011-09-02,48.921753,262.158297,147.445538,22.442626999999998
2011-09-06,49.665946000000005,260.829614,145.794308,22.190366
2011-09-07,50.21395,266.748723,147.73693400000002,22.616602
2011-09-08,50.241417999999996,267.21325299999995,145.91792900000002,22.807972
2011-09-09,49.370358,262.16328500000003,142.491834,22.390435
2011-09-12,49.6921,264.795649,143.419001,22.520915
2011-09-13,50.304195,264.49597,144.310839,22.651397
2011-09-14,50.916289,265.769692,147.675131,23.051536
2011-09-15,51.394978,271.00945,150.19171,23.477772
2011-09-16,52.381130999999996,273.067396,152.752456,23.590856
2011-09-19,53.836817,273.062408,152.876078,23.669143
2011-09-20,54.074852,273.042425,154.28006499999998,23.469073
2011-09-21,53.903518999999996,269.331146,152.778946,22.607903
2011-09-22,52.553774,260.070362,148.89368000000002,21.798924
2011-09-23,52.878128000000004,262.492954,149.52945,21.798924
2011-09-26,52.730338,265.679785,154.094627,22.129475
2011-09-27,52.218952,269.401071,156.92028,22.329545
2011-09-28,51.924675,264.156294,156.77899399999998,22.251256
2011-09-29,51.082392999999996,263.48697999999996,158.209471,22.138174
2011-09-30,49.87259,257.263172,154.41251200000002,21.651046
2011-10-03,48.993687,247.512918,153.01735,21.337894
2011-10-04,48.71903,250.69973399999998,154.297729,22.042488
2011-10-05,49.471067,252.098341,156.160888,22.520915
2011-10-06,49.355973,257.098352,160.434668,22.912357
2011-10-07,48.365898,257.303137,161.052775,22.834069
2011-10-10,50.852202,268.317138,164.787917,23.434279
2011-10-11,52.353663,271.319137,163.35744,23.486470999999998
2011-10-12,52.602165,273.976503,164.34641000000002,23.451675
2011-10-13,53.418288000000004,279.216261,164.96453,23.643048
2011-10-14,55.1931,295.544962,168.240502,23.721335999999997
2011-10-17,54.930216,290.91457,164.761428,23.469073
2011-10-18,55.22449,294.960537,157.971054,23.75613
2011-10-19,52.135245,290.060424,156.637709,23.599553
2011-10-20,51.702335,291.54395,156.514088,23.521266
2011-10-21,51.383209,294.950561,160.38169,23.62565
2011-10-24,53.070391,297.912594,160.929154,23.651747
2011-10-25,52.024077,291.289223,159.26025900000002,23.321195
2011-10-26,52.394211,292.862626,160.681911,23.129825
2011-10-27,52.929139,299.03646200000003,164.13449599999998,23.703938
2011-10-28,52.963142000000005,299.77074300000004,165.52082,23.469073
2011-10-31,52.940909,296.024487,163.030729,23.164619000000002
2011-11-01,51.859282,289.03647,160.134447,22.607903
2011-11-02,51.976991999999996,292.118369,162.403784,22.6253
2011-11-03,52.717259,298.452066,165.388373,23.077633
2011-11-04,52.347125,297.772746,164.576002,22.834069
2011-11-07,52.280423,303.861662,165.406037,23.312496
